Verkehrstage;Starthafen;Abfahrt;Schiff;Zielhafen;Ankunft;Verkehrsart;Bezeichnung;Rundfahrt;Kapazität;Sicht+buchbar;Handkasse;Automat;Spezial;Urlaubsservice;Kurbeitragskontrolle;Banderole ;Ein-Aussteiger
11.06.2022;NS;10:45:00;SP1;SP;11:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
12.06.2022;NS;10:00:00;SP1;SP;10:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
13.06.2022;NS;07:30:00;SP1;SP;08:10:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
14.06.2022;NS;08:30:00;SP1;SP;09:10:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
14.06.2022;NS;13:10:00;SP1;SP;13:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
15.06.2022;NS;14:10:00;SP1;SP;14:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
16.06.2022;NS;15:00:00;SP1;SP;15:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
18.06.2022;NS;11:45:00;SP1;SP;12:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
18.06.2022;NS;16:45:00;SP1;SP;17:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
19.06.2022;NS;12:45:00;SP1;SP;13:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
19.06.2022;NS;17:10:00;SP1;SP;17:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
21.06.2022;NS;08:30:00;SP1;SP;09:10:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
21.06.2022;NS;18:10:00;SP1;SP;18:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
23.06.2022;NS;09:10:00;SP1;SP;09:50:00;1;Fahrplan 2022;0;1;0;0;0;;0;0;Banderole 1;0
23.06.2022;NS;16:45:00;SP1;SP;17:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
24.06.2022;NS;18:30:00;SP1;SP;19:10:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
25.06.2022;NS;10:45:00;SP1;SP;11:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
25.06.2022;NS;18:00:00;SP1;SP;19:30:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
26.06.2022;NS;10:10:00;SP1;SP;10:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
26.06.2022;NS;13:15:00;SP1;SP;13:55:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
27.06.2022;NS;09:00:00;SP1;SP;09:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
27.06.2022;NS;14:00:00;SP1;SP;14:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
28.06.2022;NS;08:10:00;SP1;SP;08:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
28.06.2022;NS;13:10:00;SP1;SP;13:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
29.06.2022;NS;09:00:00;SP1;SP;09:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
29.06.2022;NS;14:10:00;SP1;SP;14:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
30.06.2022;NS;09:30:00;SP1;SP;10:10:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
30.06.2022;NS;14:10:00;SP1;SP;14:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
01.07.2022;NS;10:00:00;SP1;SP;10:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
01.07.2022;NS;14:45:00;SP1;SP;15:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
02.07.2022;NS;10:45:00;SP1;SP;11:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
02.07.2022;NS;15:45:00;SP1;SP;16:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
03.07.2022;NS;11:00:00;SP1;SP;11:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
03.07.2022;NS;16:00:00;SP1;SP;16:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
04.07.2022;NS;11:45:00;SP1;SP;12:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
04.07.2022;NS;16:10:00;SP1;SP;16:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
05.07.2022;NS;12:10:00;SP1;SP;12:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
05.07.2022;NS;17:10:00;SP1;SP;17:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
06.07.2022;NS;12:45:00;SP1;SP;13:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
06.07.2022;NS;17:45:00;SP1;SP;18:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
07.07.2022;NS;13:45:00;SP1;SP;14:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
07.07.2022;NS;18:45:00;SP1;SP;19:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
08.07.2022;NS;15:00:00;SP1;SP;15:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
09.07.2022;NS;08:45:00;SP1;SP;09:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
09.07.2022;NS;15:45:00;SP1;SP;16:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
10.07.2022;NS;09:45:00;SP1;SP;10:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
10.07.2022;NS;16:45:00;SP1;SP;17:25:00;1;Fahrplan 2022;0;1;0;0;0;;0;0;Banderole 1;0
11.07.2022;NS;09:45:00;SP1;SP;10:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
11.07.2022;NS;12:20:00;SP1;SP;13:00:00;1;Fahrplan 2022;0;1;0;0;0;;0;0;Banderole 1;0
12.07.2022;NS;10:45:00;SP1;SP;11:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
12.07.2022;NS;13:20:00;SP1;SP;14:00:00;1;Fahrplan 2022;0;1;0;0;0;;0;0;Banderole 1;0
13.07.2022;NS;08:45:00;SP1;SP;09:25:00;1;Fahrplan 2022;0;1;0;0;0;;0;0;Banderole 1;0
13.07.2022;NS;13:10:00;SP1;SP;13:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
14.07.2022;NS;09:00:00;SP1;SP;09:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
