Verkehrstage;Starthafen;Abfahrt;Schiff;Zielhafen;Ankunft;Verkehrsart;Bezeichnung;Rundfahrt;Kapazität;Sicht+buchbar;Handkasse;Automat;Spezial;Urlaubsservice;Kurbeitragskontrolle;Banderole ;Ein-Aussteiger
08.10.2021;SP+;15:00:00;SP2;NS;15:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
08.10.2021;NS;10:15:00;SP1;SHD;12:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
10.10.2021;NS;12:15:00;SP2;SP+;13:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
10.10.2021;SP+;17:00:00;SP1;NS;17:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
13.10.2021;NS;13:45:00;SP2;SP+;15:15:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
13.10.2021;SP+;18:25:00;SP2;NS;19:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
17.10.2021;NS;10:30:00;SP4;SHD;12:30:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
20.10.2021;NS;10:15:00;SP1;SP+;11:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
20.10.2021;SP+;15:00:00;SP1;NS;15:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
20.10.2021;NS;10:15:00;SP1;SHD;12:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
22.10.2021;NS;10:15:00;SP1;SP+;11:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
22.10.2021;SP+;15:00:00;SP2;NS;15:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
22.10.2021;NS;10:15:00;SP1;SHD;12:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
24.10.2021;NS;12:15:00;SP1;SP+;13:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
24.10.2021;SP+;17:00:00;SP1;NS;17:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
24.10.2021;NS;12:15:00;SP1;SHD;14:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
26.10.2021;NS;12:40:00;SP2;SP+;14:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
26.10.2021;SP+;17:00:00;SP2;NS;17:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
